"SubID","Decision","Speed","Question","Response"
"19","immoral","Quick","C.avg",5.5
"19","immoral","Slow","C.avg",2.5
"20","moral","Quick","C.avg",7
"20","moral","Slow","C.avg",2.5
"21","moral","Quick","C.avg",4.5
"21","moral","Slow","C.avg",6.5
"22","immoral","Quick","C.avg",7
"22","immoral","Slow","C.avg",2.5
"23","immoral","Quick","C.avg",6.25
"23","immoral","Slow","C.avg",1.5
"24","immoral","Quick","C.avg",5.5
"24","immoral","Slow","C.avg",2.5
"25","moral","Quick","C.avg",7
"25","moral","Slow","C.avg",1.5
"26","moral","Quick","C.avg",5
"26","moral","Slow","C.avg",1.5
"27","moral","Quick","C.avg",5.25
"27","moral","Slow","C.avg",2
"28","immoral","Quick","C.avg",5.25
"28","immoral","Slow","C.avg",1
"29","moral","Quick","C.avg",4.25
"29","moral","Slow","C.avg",3.5
"30","immoral","Quick","C.avg",7
"30","immoral","Slow","C.avg",1.5
"31","immoral","Quick","C.avg",7
"31","immoral","Slow","C.avg",2
"32","immoral","Quick","C.avg",6.25
"32","immoral","Slow","C.avg",2.75
"33","immoral","Quick","C.avg",5.5
"33","immoral","Slow","C.avg",3.25
"34","moral","Quick","C.avg",7
"34","moral","Slow","C.avg",1
"35","moral","Quick","C.avg",5
"35","moral","Slow","C.avg",3.25
"36","immoral","Quick","C.avg",6.75
"36","immoral","Slow","C.avg",2
"37","immoral","Quick","C.avg",6.75
"37","immoral","Slow","C.avg",1
"38","immoral","Quick","C.avg",7
"38","immoral","Slow","C.avg",3.25
"39","immoral","Quick","C.avg",6.25
"39","immoral","Slow","C.avg",4
"40","moral","Quick","C.avg",7
"40","moral","Slow","C.avg",1
"41","immoral","Quick","C.avg",7
"41","immoral","Slow","C.avg",1.5
"42","immoral","Quick","C.avg",3.75
"42","immoral","Slow","C.avg",4.5
"43","immoral","Quick","C.avg",4.5
"43","immoral","Slow","C.avg",2.25
"44","immoral","Quick","C.avg",5.25
"44","immoral","Slow","C.avg",1.75
"45","moral","Quick","C.avg",7
"45","moral","Slow","C.avg",2.75
"46","immoral","Quick","C.avg",7
"46","immoral","Slow","C.avg",3.25
"47","moral","Quick","C.avg",6.75
"47","moral","Slow","C.avg",2
"48","moral","Quick","C.avg",7
"48","moral","Slow","C.avg",2.25
"49","immoral","Quick","C.avg",5.75
"49","immoral","Slow","C.avg",2
"50","moral","Quick","C.avg",7
"50","moral","Slow","C.avg",2
"51","immoral","Quick","C.avg",6
"51","immoral","Slow","C.avg",2.25
"52","immoral","Quick","C.avg",5.5
"52","immoral","Slow","C.avg",4
"53","immoral","Quick","C.avg",5.5
"53","immoral","Slow","C.avg",4
"54","immoral","Quick","C.avg",6.25
"54","immoral","Slow","C.avg",3
"55","immoral","Quick","C.avg",7
"55","immoral","Slow","C.avg",1.75
"56","immoral","Quick","C.avg",7
"56","immoral","Slow","C.avg",1.75
"57","moral","Quick","C.avg",5.25
"57","moral","Slow","C.avg",2.25
"58","moral","Quick","C.avg",7
"58","moral","Slow","C.avg",2.75
"59","moral","Quick","C.avg",4.5
"59","moral","Slow","C.avg",4
"60","immoral","Quick","C.avg",5
"60","immoral","Slow","C.avg",1.25
"61","immoral","Quick","C.avg",7
"61","immoral","Slow","C.avg",2
"62","moral","Quick","C.avg",5.75
"62","moral","Slow","C.avg",3.5
"63","immoral","Quick","C.avg",7
"63","immoral","Slow","C.avg",1.25
"64","moral","Quick","C.avg",7
"64","moral","Slow","C.avg",1
"65","moral","Quick","C.avg",7
"65","moral","Slow","C.avg",1.75
"66","immoral","Quick","C.avg",7
"66","immoral","Slow","C.avg",1
"67","immoral","Quick","C.avg",7
"67","immoral","Slow","C.avg",2
"68","immoral","Quick","C.avg",5.75
"68","immoral","Slow","C.avg",1.5
"69","immoral","Quick","C.avg",7
"69","immoral","Slow","C.avg",2.5
"70","moral","Quick","C.avg",5.5
"70","moral","Slow","C.avg",2.5
"71","moral","Quick","C.avg",3.75
"71","moral","Slow","C.avg",4.25
"72","moral","Quick","C.avg",7
"72","moral","Slow","C.avg",3
"73","immoral","Quick","C.avg",6
"73","immoral","Slow","C.avg",3.75
"74","immoral","Quick","C.avg",6.25
"74","immoral","Slow","C.avg",2
"75","immoral","Quick","C.avg",7
"75","immoral","Slow","C.avg",1.25
"76","immoral","Quick","C.avg",6.25
"76","immoral","Slow","C.avg",2.75
"77","moral","Quick","C.avg",7
"77","moral","Slow","C.avg",2
"78","immoral","Quick","C.avg",7
"78","immoral","Slow","C.avg",2.5
"79","moral","Quick","C.avg",7
"79","moral","Slow","C.avg",2.25
"80","immoral","Quick","C.avg",7
"80","immoral","Slow","C.avg",2.75
"81","moral","Quick","C.avg",7
"81","moral","Slow","C.avg",1
"82","immoral","Quick","C.avg",6
"82","immoral","Slow","C.avg",4
"83","moral","Quick","C.avg",7
"83","moral","Slow","C.avg",3
"84","moral","Quick","C.avg",7
"84","moral","Slow","C.avg",2.5
"85","moral","Quick","C.avg",6.25
"85","moral","Slow","C.avg",3.25
"86","immoral","Quick","C.avg",7
"86","immoral","Slow","C.avg",1.5
"87","moral","Quick","C.avg",5
"87","moral","Slow","C.avg",3.75
"88","moral","Quick","C.avg",6
"88","moral","Slow","C.avg",2.25
"89","immoral","Quick","C.avg",6.25
"89","immoral","Slow","C.avg",1
"90","immoral","Quick","C.avg",7
"90","immoral","Slow","C.avg",3.5
"91","immoral","Quick","C.avg",6
"91","immoral","Slow","C.avg",1.25
"92","moral","Quick","C.avg",6
"92","moral","Slow","C.avg",2.25
"93","moral","Quick","C.avg",5
"93","moral","Slow","C.avg",4.75
"94","moral","Quick","C.avg",4.75
"94","moral","Slow","C.avg",3
"95","moral","Quick","C.avg",3.75
"95","moral","Slow","C.avg",3
"96","immoral","Quick","C.avg",7
"96","immoral","Slow","C.avg",2
"97","immoral","Quick","C.avg",6.75
"97","immoral","Slow","C.avg",3.5
"98","moral","Quick","C.avg",5
"98","moral","Slow","C.avg",2
"99","moral","Quick","C.avg",7
"99","moral","Slow","C.avg",1
"100","immoral","Quick","C.avg",6.5
"100","immoral","Slow","C.avg",1.75
"101","immoral","Quick","C.avg",6
"101","immoral","Slow","C.avg",2
"102","moral","Quick","C.avg",6.5
"102","moral","Slow","C.avg",4.25
"103","moral","Quick","C.avg",7
"103","moral","Slow","C.avg",3.25
"104","moral","Quick","C.avg",7
"104","moral","Slow","C.avg",2.5
"105","moral","Quick","C.avg",6
"105","moral","Slow","C.avg",3.75
"106","immoral","Quick","C.avg",5
"106","immoral","Slow","C.avg",3
"107","moral","Quick","C.avg",6.5
"107","moral","Slow","C.avg",2.5
"108","moral","Quick","C.avg",7
"108","moral","Slow","C.avg",1
"109","immoral","Quick","C.avg",5.75
"109","immoral","Slow","C.avg",1.5
"110","immoral","Quick","C.avg",5.75
"110","immoral","Slow","C.avg",2
"111","immoral","Quick","C.avg",7
"111","immoral","Slow","C.avg",2.25
"112","immoral","Quick","C.avg",5
"112","immoral","Slow","C.avg",3
"113","moral","Quick","C.avg",7
"113","moral","Slow","C.avg",1
"114","moral","Quick","C.avg",6.75
"114","moral","Slow","C.avg",2
"115","immoral","Quick","C.avg",6.5
"115","immoral","Slow","C.avg",2.25
"116","immoral","Quick","C.avg",5.5
"116","immoral","Slow","C.avg",2.75
"117","moral","Quick","C.avg",5
"117","moral","Slow","C.avg",3
"118","moral","Quick","C.avg",6.75
"118","moral","Slow","C.avg",3
"119","immoral","Quick","C.avg",7
"119","immoral","Slow","C.avg",1.5
"1","immoral","Quick","M.avg",2.33333333333333
"1","immoral","Slow","M.avg",3
"2","moral","Quick","M.avg",5.33333333333333
"2","moral","Slow","M.avg",5.66666666666667
"3","moral","Quick","M.avg",6
"3","moral","Slow","M.avg",5.33333333333333
"4","immoral","Quick","M.avg",3.33333333333333
"4","immoral","Slow","M.avg",5.66666666666667
"5","moral","Quick","M.avg",6
"5","moral","Slow","M.avg",5
"6","immoral","Quick","M.avg",1
"6","immoral","Slow","M.avg",5
"7","immoral","Quick","M.avg",3.33333333333333
"7","immoral","Slow","M.avg",4
"8","immoral","Quick","M.avg",3
"8","immoral","Slow","M.avg",4.33333333333333
"9","moral","Quick","M.avg",7
"9","moral","Slow","M.avg",6
"10","immoral","Quick","M.avg",2
"10","immoral","Slow","M.avg",4
"11","moral","Quick","M.avg",6.66666666666667
"11","moral","Slow","M.avg",5.66666666666667
"12","immoral","Quick","M.avg",4.33333333333333
"12","immoral","Slow","M.avg",3.33333333333333
"13","immoral","Quick","M.avg",2.33333333333333
"13","immoral","Slow","M.avg",4.33333333333333
"14","moral","Quick","M.avg",7
"14","moral","Slow","M.avg",5.33333333333333
"15","moral","Quick","M.avg",6
"15","moral","Slow","M.avg",3.66666666666667
"16","moral","Quick","M.avg",7
"16","moral","Slow","M.avg",4.33333333333333
"17","moral","Quick","M.avg",7
"17","moral","Slow","M.avg",7
"18","moral","Quick","M.avg",6
"18","moral","Slow","M.avg",5.66666666666667
"19","immoral","Quick","M.avg",1.33333333333333
"19","immoral","Slow","M.avg",6
"20","moral","Quick","M.avg",7
"20","moral","Slow","M.avg",5.33333333333333
"21","moral","Quick","M.avg",5.33333333333333
"21","moral","Slow","M.avg",6
"22","immoral","Quick","M.avg",3.33333333333333
"22","immoral","Slow","M.avg",6
"23","immoral","Quick","M.avg",4
"23","immoral","Slow","M.avg",6
"24","immoral","Quick","M.avg",1.33333333333333
"24","immoral","Slow","M.avg",4
"25","moral","Quick","M.avg",7
"25","moral","Slow","M.avg",4.33333333333333
"26","moral","Quick","M.avg",7
"26","moral","Slow","M.avg",6
"27","moral","Quick","M.avg",5.66666666666667
"27","moral","Slow","M.avg",6
"28","immoral","Quick","M.avg",3.66666666666667
"28","immoral","Slow","M.avg",4.33333333333333
"29","moral","Quick","M.avg",4.66666666666667
"29","moral","Slow","M.avg",4
"30","immoral","Quick","M.avg",3.33333333333333
"30","immoral","Slow","M.avg",3.33333333333333
"31","immoral","Quick","M.avg",1
"31","immoral","Slow","M.avg",5.33333333333333
"32","immoral","Quick","M.avg",3.33333333333333
"32","immoral","Slow","M.avg",4.66666666666667
"33","immoral","Quick","M.avg",3.66666666666667
"33","immoral","Slow","M.avg",4
"34","moral","Quick","M.avg",7
"34","moral","Slow","M.avg",7
"35","moral","Quick","M.avg",6.66666666666667
"35","moral","Slow","M.avg",5
"36","immoral","Quick","M.avg",2
"36","immoral","Slow","M.avg",4.33333333333333
"37","immoral","Quick","M.avg",4
"37","immoral","Slow","M.avg",5.33333333333333
"38","immoral","Quick","M.avg",3
"38","immoral","Slow","M.avg",3
"39","immoral","Quick","M.avg",1.33333333333333
"39","immoral","Slow","M.avg",1.66666666666667
"40","moral","Quick","M.avg",7
"40","moral","Slow","M.avg",4.66666666666667
"41","immoral","Quick","M.avg",1.66666666666667
"41","immoral","Slow","M.avg",3
"42","immoral","Quick","M.avg",5.33333333333333
"42","immoral","Slow","M.avg",5.33333333333333
"43","immoral","Quick","M.avg",4
"43","immoral","Slow","M.avg",4
"44","immoral","Quick","M.avg",3.66666666666667
"44","immoral","Slow","M.avg",5.33333333333333
"45","moral","Quick","M.avg",7
"45","moral","Slow","M.avg",7
"46","immoral","Quick","M.avg",4.66666666666667
"46","immoral","Slow","M.avg",4.66666666666667
"47","moral","Quick","M.avg",6.33333333333333
"47","moral","Slow","M.avg",5.66666666666667
"48","moral","Quick","M.avg",7
"48","moral","Slow","M.avg",6
"49","immoral","Quick","M.avg",4
"49","immoral","Slow","M.avg",5.33333333333333
"50","moral","Quick","M.avg",6.66666666666667
"50","moral","Slow","M.avg",5
"51","immoral","Quick","M.avg",3.33333333333333
"51","immoral","Slow","M.avg",4.33333333333333
"52","immoral","Quick","M.avg",4.33333333333333
"52","immoral","Slow","M.avg",4.33333333333333
"53","immoral","Quick","M.avg",3
"53","immoral","Slow","M.avg",3
"54","immoral","Quick","M.avg",1
"54","immoral","Slow","M.avg",1
"55","immoral","Quick","M.avg",2.66666666666667
"55","immoral","Slow","M.avg",4.33333333333333
"56","immoral","Quick","M.avg",1
"56","immoral","Slow","M.avg",5
"57","moral","Quick","M.avg",7
"57","moral","Slow","M.avg",4.66666666666667
"58","moral","Quick","M.avg",7
"58","moral","Slow","M.avg",5
"59","moral","Quick","M.avg",4.33333333333333
"59","moral","Slow","M.avg",4.33333333333333
"60","immoral","Quick","M.avg",2
"60","immoral","Slow","M.avg",3
"61","immoral","Quick","M.avg",3
"61","immoral","Slow","M.avg",5
"62","moral","Quick","M.avg",6
"62","moral","Slow","M.avg",5
"63","immoral","Quick","M.avg",2
"63","immoral","Slow","M.avg",5
"64","moral","Quick","M.avg",4
"64","moral","Slow","M.avg",4
"65","moral","Quick","M.avg",7
"65","moral","Slow","M.avg",5.33333333333333
"66","immoral","Quick","M.avg",1
"66","immoral","Slow","M.avg",4
"67","immoral","Quick","M.avg",3.33333333333333
"67","immoral","Slow","M.avg",4
"68","immoral","Quick","M.avg",1.66666666666667
"68","immoral","Slow","M.avg",4.33333333333333
"69","immoral","Quick","M.avg",3.66666666666667
"69","immoral","Slow","M.avg",4.33333333333333
"70","moral","Quick","M.avg",7
"70","moral","Slow","M.avg",4.33333333333333
"71","moral","Quick","M.avg",5.33333333333333
"71","moral","Slow","M.avg",4.33333333333333
"72","moral","Quick","M.avg",7
"72","moral","Slow","M.avg",6.33333333333333
"73","immoral","Quick","M.avg",2.66666666666667
"73","immoral","Slow","M.avg",3.66666666666667
"74","immoral","Quick","M.avg",3
"74","immoral","Slow","M.avg",3.66666666666667
"75","immoral","Quick","M.avg",1
"75","immoral","Slow","M.avg",4
"76","immoral","Quick","M.avg",3
"76","immoral","Slow","M.avg",4
"77","moral","Quick","M.avg",6
"77","moral","Slow","M.avg",5
"78","immoral","Quick","M.avg",1.66666666666667
"78","immoral","Slow","M.avg",3
"79","moral","Quick","M.avg",6
"79","moral","Slow","M.avg",5
"80","immoral","Quick","M.avg",2
"80","immoral","Slow","M.avg",3
"81","moral","Quick","M.avg",7
"81","moral","Slow","M.avg",5.66666666666667
"82","immoral","Quick","M.avg",2
"82","immoral","Slow","M.avg",2.33333333333333
"83","moral","Quick","M.avg",7
"83","moral","Slow","M.avg",6.33333333333333
"84","moral","Quick","M.avg",7
"84","moral","Slow","M.avg",5
"85","moral","Quick","M.avg",5.33333333333333
"85","moral","Slow","M.avg",5.33333333333333
"86","immoral","Quick","M.avg",4
"86","immoral","Slow","M.avg",4
"87","moral","Quick","M.avg",6.33333333333333
"87","moral","Slow","M.avg",5.33333333333333
"88","moral","Quick","M.avg",6
"88","moral","Slow","M.avg",4.66666666666667
"89","immoral","Quick","M.avg",1.66666666666667
"89","immoral","Slow","M.avg",4.33333333333333
"90","immoral","Quick","M.avg",4
"90","immoral","Slow","M.avg",4
"91","immoral","Quick","M.avg",3.66666666666667
"91","immoral","Slow","M.avg",4.33333333333333
"92","moral","Quick","M.avg",6.66666666666667
"92","moral","Slow","M.avg",5.66666666666667
"93","moral","Quick","M.avg",5
"93","moral","Slow","M.avg",5
"94","moral","Quick","M.avg",7
"94","moral","Slow","M.avg",5.33333333333333
"95","moral","Quick","M.avg",4.33333333333333
"95","moral","Slow","M.avg",3.33333333333333
"96","immoral","Quick","M.avg",1.33333333333333
"96","immoral","Slow","M.avg",3.33333333333333
"97","immoral","Quick","M.avg",2.66666666666667
"97","immoral","Slow","M.avg",3.66666666666667
"98","moral","Quick","M.avg",6
"98","moral","Slow","M.avg",5
"99","moral","Quick","M.avg",7
"99","moral","Slow","M.avg",3.66666666666667
"100","immoral","Quick","M.avg",2.66666666666667
"100","immoral","Slow","M.avg",5.33333333333333
"101","immoral","Quick","M.avg",3
"101","immoral","Slow","M.avg",4
"102","moral","Quick","M.avg",7
"102","moral","Slow","M.avg",6.66666666666667
"103","moral","Quick","M.avg",6
"103","moral","Slow","M.avg",5
"104","moral","Quick","M.avg",7
"104","moral","Slow","M.avg",5
"105","moral","Quick","M.avg",6
"105","moral","Slow","M.avg",5
"106","immoral","Quick","M.avg",3
"106","immoral","Slow","M.avg",4
"107","moral","Quick","M.avg",4
"107","moral","Slow","M.avg",4.66666666666667
"108","moral","Quick","M.avg",7
"108","moral","Slow","M.avg",5
"109","immoral","Quick","M.avg",2.33333333333333
"109","immoral","Slow","M.avg",4.33333333333333
"110","immoral","Quick","M.avg",4.33333333333333
"110","immoral","Slow","M.avg",4.33333333333333
"111","immoral","Quick","M.avg",2.66666666666667
"111","immoral","Slow","M.avg",3.66666666666667
"112","immoral","Quick","M.avg",3
"112","immoral","Slow","M.avg",5.66666666666667
"113","moral","Quick","M.avg",7
"113","moral","Slow","M.avg",7
"114","moral","Quick","M.avg",7
"114","moral","Slow","M.avg",3.66666666666667
"115","immoral","Quick","M.avg",4
"115","immoral","Slow","M.avg",3
"116","immoral","Quick","M.avg",3
"116","immoral","Slow","M.avg",4.33333333333333
"117","moral","Quick","M.avg",5
"117","moral","Slow","M.avg",4.66666666666667
"118","moral","Quick","M.avg",7
"118","moral","Slow","M.avg",5.66666666666667
"119","immoral","Quick","M.avg",2
"119","immoral","Slow","M.avg",5.66666666666667
"1","immoral","Quick","E.avg",1
"1","immoral","Slow","E.avg",5.5
"2","moral","Quick","E.avg",3.5
"2","moral","Slow","E.avg",3
"3","moral","Quick","E.avg",1
"3","moral","Slow","E.avg",3
"4","immoral","Quick","E.avg",1
"4","immoral","Slow","E.avg",6
"5","moral","Quick","E.avg",2.5
"5","moral","Slow","E.avg",3.5
"6","immoral","Quick","E.avg",1
"6","immoral","Slow","E.avg",3.5
"7","immoral","Quick","E.avg",2
"7","immoral","Slow","E.avg",5
"8","immoral","Quick","E.avg",1
"8","immoral","Slow","E.avg",4
"9","moral","Quick","E.avg",1.5
"9","moral","Slow","E.avg",3.5
"10","immoral","Quick","E.avg",2
"10","immoral","Slow","E.avg",5
"11","moral","Quick","E.avg",1
"11","moral","Slow","E.avg",5
"12","immoral","Quick","E.avg",1
"12","immoral","Slow","E.avg",2
"13","immoral","Quick","E.avg",2
"13","immoral","Slow","E.avg",4.5
"14","moral","Quick","E.avg",1
"14","moral","Slow","E.avg",3
"15","moral","Quick","E.avg",2
"15","moral","Slow","E.avg",5
"16","moral","Quick","E.avg",1
"16","moral","Slow","E.avg",3
"17","moral","Quick","E.avg",1
"17","moral","Slow","E.avg",1
"18","moral","Quick","E.avg",2.5
"18","moral","Slow","E.avg",3
"19","immoral","Quick","E.avg",4
"19","immoral","Slow","E.avg",1
"20","moral","Quick","E.avg",1
"20","moral","Slow","E.avg",2.5
"21","moral","Quick","E.avg",1.5
"21","moral","Slow","E.avg",1
"22","immoral","Quick","E.avg",1
"22","immoral","Slow","E.avg",3
"23","immoral","Quick","E.avg",2
"23","immoral","Slow","E.avg",3.5
"24","immoral","Quick","E.avg",1
"24","immoral","Slow","E.avg",4
"25","moral","Quick","E.avg",1
"25","moral","Slow","E.avg",4
"26","moral","Quick","E.avg",1
"26","moral","Slow","E.avg",5
"27","moral","Quick","E.avg",2
"27","moral","Slow","E.avg",3
"28","immoral","Quick","E.avg",1.5
"28","immoral","Slow","E.avg",5.5
"29","moral","Quick","E.avg",4.5
"29","moral","Slow","E.avg",4
"30","immoral","Quick","E.avg",1
"30","immoral","Slow","E.avg",4
"31","immoral","Quick","E.avg",1
"31","immoral","Slow","E.avg",4
"32","immoral","Quick","E.avg",1.5
"32","immoral","Slow","E.avg",2
"33","immoral","Quick","E.avg",1
"33","immoral","Slow","E.avg",3.5
"34","moral","Quick","E.avg",1
"34","moral","Slow","E.avg",4
"35","moral","Quick","E.avg",1
"35","moral","Slow","E.avg",2
"36","immoral","Quick","E.avg",2
"36","immoral","Slow","E.avg",4.5
"37","immoral","Quick","E.avg",2.5
"37","immoral","Slow","E.avg",5
"38","immoral","Quick","E.avg",1
"38","immoral","Slow","E.avg",2
"39","immoral","Quick","E.avg",4
"39","immoral","Slow","E.avg",4
"40","moral","Quick","E.avg",1
"40","moral","Slow","E.avg",4
"41","immoral","Quick","E.avg",1
"41","immoral","Slow","E.avg",3.5
"42","immoral","Quick","E.avg",5
"42","immoral","Slow","E.avg",5
"43","immoral","Quick","E.avg",2.5
"43","immoral","Slow","E.avg",4.5
"44","immoral","Quick","E.avg",3.5
"44","immoral","Slow","E.avg",4.5
"45","moral","Quick","E.avg",1
"45","moral","Slow","E.avg",3
"46","immoral","Quick","E.avg",3
"46","immoral","Slow","E.avg",3.5
"47","moral","Quick","E.avg",1
"47","moral","Slow","E.avg",3.5
"48","moral","Quick","E.avg",1
"48","moral","Slow","E.avg",2.5
"49","immoral","Quick","E.avg",2.5
"49","immoral","Slow","E.avg",4
"50","moral","Quick","E.avg",1.5
"50","moral","Slow","E.avg",5
"51","immoral","Quick","E.avg",2.5
"51","immoral","Slow","E.avg",5
"52","immoral","Quick","E.avg",3.5
"52","immoral","Slow","E.avg",4
"53","immoral","Quick","E.avg",1
"53","immoral","Slow","E.avg",2.5
"54","immoral","Quick","E.avg",4
"54","immoral","Slow","E.avg",5
"55","immoral","Quick","E.avg",1.5
"55","immoral","Slow","E.avg",3
"56","immoral","Quick","E.avg",2.5
"56","immoral","Slow","E.avg",4
"57","moral","Quick","E.avg",2.5
"57","moral","Slow","E.avg",4
"58","moral","Quick","E.avg",1
"58","moral","Slow","E.avg",1.5
"59","moral","Quick","E.avg",5
"59","moral","Slow","E.avg",4
"60","immoral","Quick","E.avg",1.5
"60","immoral","Slow","E.avg",2.5
"61","immoral","Quick","E.avg",6
"61","immoral","Slow","E.avg",1.5
"62","moral","Quick","E.avg",2.5
"62","moral","Slow","E.avg",3
"63","immoral","Quick","E.avg",2.5
"63","immoral","Slow","E.avg",6
"64","moral","Quick","E.avg",1
"64","moral","Slow","E.avg",5.5
"65","moral","Quick","E.avg",1
"65","moral","Slow","E.avg",2.5
"66","immoral","Quick","E.avg",1
"66","immoral","Slow","E.avg",2
"67","immoral","Quick","E.avg",1.5
"67","immoral","Slow","E.avg",5
"68","immoral","Quick","E.avg",5.5
"68","immoral","Slow","E.avg",2
"69","immoral","Quick","E.avg",4.5
"69","immoral","Slow","E.avg",3
"70","moral","Quick","E.avg",1
"70","moral","Slow","E.avg",5.5
"71","moral","Quick","E.avg",3.5
"71","moral","Slow","E.avg",3.5
"72","moral","Quick","E.avg",1
"72","moral","Slow","E.avg",1.5
"73","immoral","Quick","E.avg",3.5
"73","immoral","Slow","E.avg",4.5
"74","immoral","Quick","E.avg",2.5
"74","immoral","Slow","E.avg",3.5
"75","immoral","Quick","E.avg",2
"75","immoral","Slow","E.avg",4.5
"76","immoral","Quick","E.avg",2.5
"76","immoral","Slow","E.avg",2
"77","moral","Quick","E.avg",2
"77","moral","Slow","E.avg",4
"78","immoral","Quick","E.avg",2
"78","immoral","Slow","E.avg",2
"79","moral","Quick","E.avg",1
"79","moral","Slow","E.avg",5.5
"80","immoral","Quick","E.avg",1
"80","immoral","Slow","E.avg",3.5
"81","moral","Quick","E.avg",1
"81","moral","Slow","E.avg",2.5
"82","immoral","Quick","E.avg",2.5
"82","immoral","Slow","E.avg",5
"83","moral","Quick","E.avg",1
"83","moral","Slow","E.avg",2
"84","moral","Quick","E.avg",1
"84","moral","Slow","E.avg",3.5
"85","moral","Quick","E.avg",2
"85","moral","Slow","E.avg",4
"86","immoral","Quick","E.avg",3.5
"86","immoral","Slow","E.avg",4
"87","moral","Quick","E.avg",2
"87","moral","Slow","E.avg",2.5
"88","moral","Quick","E.avg",2.5
"88","moral","Slow","E.avg",3
"89","immoral","Quick","E.avg",5.5
"89","immoral","Slow","E.avg",2.5
"90","immoral","Quick","E.avg",2
"90","immoral","Slow","E.avg",3.5
"91","immoral","Quick","E.avg",2.5
"91","immoral","Slow","E.avg",4
"92","moral","Quick","E.avg",1.5
"92","moral","Slow","E.avg",3
"93","moral","Quick","E.avg",3
"93","moral","Slow","E.avg",1.5
"94","moral","Quick","E.avg",1
"94","moral","Slow","E.avg",2.5
"95","moral","Quick","E.avg",4.5
"95","moral","Slow","E.avg",4.5
"96","immoral","Quick","E.avg",1
"96","immoral","Slow","E.avg",1.5
"97","immoral","Quick","E.avg",1.5
"97","immoral","Slow","E.avg",4
"98","moral","Quick","E.avg",2
"98","moral","Slow","E.avg",4
"99","moral","Quick","E.avg",1
"99","moral","Slow","E.avg",5.5
"100","immoral","Quick","E.avg",2
"100","immoral","Slow","E.avg",2.5
"101","immoral","Quick","E.avg",1.5
"101","immoral","Slow","E.avg",3
"102","moral","Quick","E.avg",2
"102","moral","Slow","E.avg",2.5
"103","moral","Quick","E.avg",1
"103","moral","Slow","E.avg",3.5
"104","moral","Quick","E.avg",1
"104","moral","Slow","E.avg",2
"105","moral","Quick","E.avg",2
"105","moral","Slow","E.avg",3.5
"106","immoral","Quick","E.avg",1
"106","immoral","Slow","E.avg",4.5
"107","moral","Quick","E.avg",1
"107","moral","Slow","E.avg",5
"108","moral","Quick","E.avg",1
"108","moral","Slow","E.avg",2.5
"109","immoral","Quick","E.avg",6
"109","immoral","Slow","E.avg",2
"110","immoral","Quick","E.avg",2
"110","immoral","Slow","E.avg",5
"111","immoral","Quick","E.avg",1
"111","immoral","Slow","E.avg",1.5
"112","immoral","Quick","E.avg",4
"112","immoral","Slow","E.avg",4
"113","moral","Quick","E.avg",1
"113","moral","Slow","E.avg",4
"114","moral","Quick","E.avg",1
"114","moral","Slow","E.avg",3
"115","immoral","Quick","E.avg",1.5
"115","immoral","Slow","E.avg",4
"116","immoral","Quick","E.avg",2.5
"116","immoral","Slow","E.avg",3.5
"117","moral","Quick","E.avg",2
"117","moral","Slow","E.avg",4
"118","moral","Quick","E.avg",1.5
"118","moral","Slow","E.avg",2
"119","immoral","Quick","E.avg",1
"119","immoral","Slow","E.avg",4.5
